date,K1,K2,K3,K4,K5,K6,Tfwd,Tret,Pfwd,Pret,Pump1,Pump2,Pump3,Pump4,Pump5,Pump6,Pump3.1,Pump6.1,Pboil,Tboil,Vfwd
09.02.2018 02:00,1,1,1,1,,,79,58,7.1,3.4,1,1,1,1,,1,,1,5.1,62,2300
09.02.2018 04:00,1,1,1,1,,,78,58,7.1,3.4,1,1,1,1,,1,,1,5.1,62,2300
09.02.2018 06:00,1,1,1,1,,,78,57,7.1,3.2,1,1,1,1,,1,,1,5.1,60,2470
09.02.2018 08:00,1,1,1,1,,,78,57,7.1,3.2,1,1,1,1,,1,,1,5.1,60,2471
09.02.2018 10:00,1,1,1,1,,,78,57,7.3,3.6,1,1,1,1,,1,,1,5.1,60,2370
09.02.2018 12:00,1,1,1,1,,,78,57,7.2,3.4,1,1,1,1,,1,,1,5.1,60,2580
09.02.2018 14:00,1,1,1,1,,,78,57,7.3,3,1,1,1,1,,1,,1,5.1,60,2441
09.02.2018 16:00,1,1,1,1,,,78,57,7.3,3,1,1,1,1,,1,,1,5.1,60,2344
09.02.2018 18:00,1,1,1,1,,,78,57,7.3,3.7,1,1,1,1,,1,,1,5.1,60,2241
09.02.2018 20:00,1,1,1,1,,,78,56,7.2,3,1,1,1,1,,1,,1,5.1,60,2454
09.02.2018 22:00,1,1,1,1,,,78,56,7.2,3.2,1,1,1,1,,1,,1,5.1,59,2475
10.02.2018 00:00,1,1,1,1,,,78,57,7.3,3.4,1,1,1,1,,1,,1,5.2,59,2471
10.02.2018 02:00,1,1,1,1,,,77,58,7.2,3.4,1,1,1,1,,1,,1,5.1,60,2500
10.02.2018 04:00,1,1,1,1,,,78,58,7.3,3.7,1,1,1,1,,1,,1,5.1,61,2344
10.02.2018 06:00,1,1,1,1,,,77,58,7.2,3.2,1,1,1,1,,1,,1,5.1,61,2577
10.02.2018 08:00,1,1,1,1,,,78,58,7.2,3.4,1,1,1,1,,1,,1,5.1,60,2490
10.02.2018 10:00,1,1,1,1,,,78,57,7.2,3.4,1,1,1,1,,1,,1,5.1,60,2520
10.02.2018 12:00,1,1,1,1,,,79,56,7.2,3.5,1,1,1,1,,1,,1,5.1,60,2432
10.02.2018 14:00,1,1,1,1,,,78,57,7.3,3.4,1,1,1,1,,1,,1,5.2,60,2440
10.02.2018 16:00,1,1,1,1,,,78,57,7.3,3.3,1,1,1,1,,1,,1,5.1,60,2420
10.02.2018 18:00,1,1,1,1,,,78,57,7.2,3,1,1,1,1,,1,,1,5.2,60,2475
10.02.2018 20:00,1,1,1,1,,,78,57,7.1,3.1,1,1,1,1,,1,,1,5.1,60,2429
10.02.2018 22:00,1,1,1,1,,,78,56,7.2,3.2,1,1,1,1,,1,,1,5.1,59,2461
11.02.2018 00:00,1,1,1,1,,,77,56,7.2,3.7,1,1,1,1,,1,,1,5.1,59,2292
11.02.2018 02:00,1,1,1,1,,,77,57,7.2,3.4,1,1,1,1,,1,,1,5.1,60,2333
11.02.2018 04:00,1,1,1,1,,,77,58,7.2,3.2,1,1,1,1,,1,,1,5.1,60,2335
11.02.2018 06:00,1,1,1,1,,,77,58,7.2,3.3,1,1,1,1,,1,,1,5.1,60,2315
11.02.2018 08:00,1,1,1,1,,,77,57,7.2,3.1,1,1,1,1,,1,,1,5.1,60,2300
11.02.2018 10:00,1,1,1,1,,,77,56,7.1,3,1,1,1,1,,1,,1,5.1,60,2450
11.02.2018 12:00,1,1,1,1,,,77,56,7.2,3.5,1,1,1,1,,1,,1,5.1,59,2400
11.02.2018 14:00,1,1,1,1,,,77,56,7.2,3.3,1,1,1,1,,1,,1,5.2,59,2350
11.02.2018 16:00,1,1,1,1,,,77,56,7.2,3,1,1,1,1,,1,,1,5.2,59,2350
11.02.2018 18:00,1,1,1,1,,,77,56,7.2,3.5,1,1,1,1,,1,,1,5.1,58,2350
11.02.2018 20:00,1,1,1,1,,,78,55,7.1,3.1,1,1,1,1,,1,,1,5.1,58,2420
11.02.2018 22:00,1,1,1,1,,,78,55,7.2,3.3,1,1,1,1,,1,,1,5.1,58,2460
12.02.2018 00:00,1,1,1,1,,,77,55,7.2,3.4,1,1,1,1,,1,,1,5.1,59,2400
12.02.2018 02:00,1,1,1,1,,,78,57,7.2,3.4,1,1,1,1,,1,,1,5.1,60,2350
12.02.2018 04:00,1,1,1,1,,,77,58,7.2,3.5,1,1,1,1,,1,,1,5.1,61,2330
12.02.2018 06:00,1,1,1,1,,,79,58,7.3,3.5,1,1,1,1,,1,,1,5.2,61,2450
12.02.2018 08:00,1,1,1,1,,,79,57,7,2.9,1,1,1,1,,1,,1,5.1,61,2396
12.02.2018 10:00,1,1,1,1,,,80,57,7.1,3.4,1,1,1,1,,1,,1,5.1,61,2403
12.02.2018 12:00,1,1,1,1,,,79,58,7,3,1,1,1,1,,1,,1,5.1,62,2240
12.02.2018 14:00,1,1,1,1,,,80,57,7.2,3.1,1,1,1,1,,1,,1,5.1,62,2020
12.02.2018 16:00,1,1,1,1,,,80,56,7.2,3.5,1,1,1,1,,1,,1,5.2,61,2058
12.02.2018 18:00,1,1,1,1,,,80,56,7.1,3.5,1,1,1,1,,1,,1,5.1,61,2116
12.02.2018 20:00,1,1,1,1,,,80,56,7.1,3,1,1,1,1,,1,,1,5.1,61,2200
12.02.2018 22:00,1,1,1,1,,,80,55,7.1,3.3,1,1,1,1,,1,,1,5.1,60,2370
13.02.2018 00:00,1,1,1,1,,,79,57,7.1,3.5,1,1,1,1,,1,,1,5.1,60,2350
13.02.2018 02:00,1,1,1,1,,,80,58,7,3.2,1,1,1,1,,1,,1,5.1,61,2400
13.02.2018 04:00,1,1,1,1,,,81,59,7,3.1,1,1,1,1,,1,,1,5.1,62,2390
13.02.2018 06:00,1,1,1,1,,,81,59,7.1,3.4,1,1,1,1,,1,,1,5.1,62,2450
13.02.2018 08:00,1,1,1,1,,1,83,59,7,3.1,1,1,1,1,,1,,1,5.1,65,2647
13.02.2018 10:00,1,1,1,1,,1,83,60,7.1,3.4,1,1,1,1,,1,,1,5.2,64,2367
13.02.2018 12:00,1,1,1,1,,1,83,60,7.2,3.8,1,1,1,1,,1,,1,5.1,64,2334
13.02.2018 14:00,1,1,,1,,1,83,60,7.2,2.9,1,1,1,1,,1,,1,5.1,65,2017
13.02.2018 16:00,1,1,,1,,1,82,58,7.2,3.3,1,1,1,1,,1,,1,5.1,63,2058
13.02.2018 18:00,1,1,,1,,1,82,58,7.2,3.8,1,1,1,1,,1,,1,5.1,63,2122
13.02.2018 20:00,1,1,1,1,,1,82,58,7.1,2.8,1,1,1,1,,1,,1,5.3,62,2345
13.02.2018 22:00,1,1,1,1,,1,82,57,7.2,3.4,1,1,1,1,,1,,1,5.1,61,2355
14.02.2018 00:00,1,1,1,1,,1,81,57,7.2,3.4,1,1,1,1,,1,,1,5.1,62,2385
14.02.2018 02:00,1,1,1,1,,1,81,59,7.2,3.6,1,1,1,1,,1,,1,5.1,63,2393
14.02.2018 04:00,1,1,1,1,,1,81,60,7.2,3.6,1,1,1,1,,1,,1,5,64,2372
14.02.2018 06:00,1,1,1,1,,1,82,60,7.1,3.7,1,1,1,1,,1,,1,5.1,64,2500
14.02.2018 08:00,1,1,1,1,,1,82,59,7.2,3.7,1,1,1,1,,1,,1,5.1,63,2580
14.02.2018 10:00,1,1,1,1,,1,82,60,7.1,3.6,1,1,1,1,,1,,1,5.1,63,2450
14.02.2018 12:00,1,1,1,1,,,82,59,7.2,3.3,1,1,1,1,,1,,1,5.1,63,2400
14.02.2018 14:00,1,1,1,1,,,78,58,7.1,3.1,1,1,1,1,,1,,1,5.1,62,2315
14.02.2018 16:00,1,1,1,1,,,78,57,7.2,3.3,1,1,1,1,,1,,1,5.1,61,2390
14.02.2018 18:00,1,1,1,1,,1,79,57,7.1,3.4,1,1,1,1,,1,,1,5.1,61,2540
14.02.2018 20:00,1,1,1,1,,1,80,57,7.2,3.5,1,1,1,1,,1,,1,5.1,61,2455
14.02.2018 22:00,1,1,1,1,,1,79,57,7.1,3.1,1,1,1,1,,1,,1,5.1,61,2594
15.02.2018 00:00,1,1,1,1,,1,79,58,7.2,3.5,1,1,1,1,,1,,1,5.2,61,2462
15.02.2018 02:00,1,1,1,1,,1,79,59,7.2,3.6,1,1,1,1,,1,,1,5.2,62,2441
15.02.2018 04:00,1,1,1,1,,1,79,60,7.2,3.1,1,1,1,1,,1,,1,5.1,63,2622
15.02.2018 06:00,1,1,1,1,,1,80,59,7.2,3.1,1,1,1,1,,1,,1,5.1,63,2640
15.02.2018 08:00,1,1,1,1,,1,81,60,7.2,3.4,1,1,1,1,,1,,1,5.1,62,2490
15.02.2018 10:00,1,1,1,1,,1,82,59,7.2,3.2,1,1,1,1,,1,,1,5.1,63,2550
15.02.2018 12:00,1,1,1,1,,1,82,59,7.1,3,1,1,1,1,,1,,1,5,63,2460
15.02.2018 14:00,1,1,1,1,,1,79,59,7.2,3.1,1,1,1,1,,1,,1,5,62,2400
15.02.2018 16:00,1,1,1,1,,1,78,58,7.2,3,1,1,1,1,,1,,1,5,61,2500
15.02.2018 18:00,1,1,1,1,,1,78,57,7.2,3,1,1,1,1,,1,,1,5,60,2600
15.02.2018 20:00,1,1,1,1,,,79,57,7.2,3.3,,1,1,1,,1,1,1,5.3,60,2580
15.02.2018 22:00,1,1,1,1,,,78,56,7.2,3,,1,1,1,,1,1,1,5.3,60,2610
16.02.2018 00:00,1,1,1,1,,,78,57,7.1,3.4,,1,1,1,,1,1,1,5.3,60,2580
16.02.2018 02:00,1,1,1,1,,,78,58,7.1,3.3,,1,1,1,,1,1,1,5.3,61,2510
16.02.2018 04:00,1,1,1,1,,,78,58,7.1,3,,1,1,1,,1,1,1,5.3,62,2540
16.02.2018 06:00,1,1,1,1,,,79,58,7.1,3.2,,1,1,1,,1,1,1,5.2,62,2490
16.02.2018 08:00,1,1,1,1,,,78,57,7.1,3.2,,1,1,1,,1,,1,5.2,60,2510
16.02.2018 10:00,1,1,1,1,,,78,57,7.1,3.2,,1,1,1,,1,,1,5.2,60,2484
16.02.2018 12:00,1,1,1,1,,,77,57,7.1,3.3,,1,1,1,,1,,1,5.2,60,2423
16.02.2018 14:00,1,1,1,1,,,77,57,7.1,3,,1,1,1,,1,,1,5.2,60,2473
16.02.2018 16:00,1,1,1,1,,,77,57,7.2,3,,1,1,1,,1,,1,5.1,60,2241
16.02.2018 18:00,1,1,1,1,,,77,56,7.2,3,,1,1,1,,1,,1,5.1,60,2325
16.02.2018 20:00,1,1,1,1,,,77,55,7.2,3.3,1,1,1,1,,1,,1,5.3,59,2400
16.02.2018 22:00,1,1,1,1,,,77,55,7.1,3,1,1,1,1,,1,,1,5.3,59,2450
17.02.2018 00:00,1,1,1,1,,,77,56,7.1,3.1,1,1,1,1,,1,,1,5.3,60,2420
17.02.2018 02:00,1,1,1,1,,,77,57,7.2,2.9,1,1,1,1,,1,,1,5.3,60,2470
17.02.2018 04:00,1,1,1,1,,,77,57,7.2,3.5,1,1,1,1,,1,,1,5.3,60,2300
17.02.2018 06:00,1,1,1,1,,,77,57,7.2,3.5,1,1,1,1,,1,,1,5.3,61,2350
17.02.2018 08:00,1,1,1,1,,,78,57,7.1,3.2,,1,1,1,,1,1,1,5.3,61,2427
17.02.2018 10:00,1,1,1,1,,,78,56,7.2,3.3,,1,1,1,,1,1,1,5.4,60,2422
17.02.2018 12:00,1,1,1,1,,,78,56,7.2,3.3,,1,1,1,,1,1,1,5.3,60,2304
17.02.2018 14:00,1,1,1,1,,,78,56,7.2,3.2,,1,1,1,,1,1,1,5.3,60,2277
17.02.2018 16:00,1,1,1,1,,,78,56,7.2,3.1,,1,1,1,,1,1,1,5.3,60,2313
17.02.2018 18:00,1,1,1,1,,,78,56,7.2,3.2,,1,1,1,,1,1,1,5.3,60,2346
17.02.2018 20:00,1,1,1,1,,,78,56,7.2,3.4,,1,1,1,,1,1,1,5.3,60,2448
17.02.2018 22:00,1,1,1,1,,,78,56,7.2,3.4,,1,1,1,,1,1,1,5.3,60,2484
18.02.2018 00:00,1,1,1,1,,,77,56,7.2,3.4,,1,1,1,,1,1,1,5.3,60,2447
18.02.2018 02:00,1,1,1,1,,,77,57,7.2,3.7,,1,1,1,,1,1,1,5.3,60,2303
18.02.2018 04:00,1,1,1,1,,,77,58,7.2,3.1,,1,1,1,,1,1,1,5.3,60,2340
18.02.2018 06:00,1,1,1,1,,,77,58,7.2,3.1,,1,1,1,,1,1,1,5.3,60,2400
18.02.2018 08:00,1,1,1,1,,,77,58,7.1,3,,1,1,1,,1,1,1,5.3,61,2500
18.02.2018 10:00,1,1,1,1,,,77,56,7.2,3.3,,1,1,1,,1,1,1,5.3,60,2410
18.02.2018 12:00,1,1,1,1,,,77,55,7.2,3.3,,1,1,1,,1,1,1,5.4,60,2260
18.02.2018 14:00,1,1,1,1,,,78,55,7.2,3.5,,1,1,1,,1,1,1,5.3,60,2180
18.02.2018 16:00,1,1,1,1,,,77,55,7.2,3.4,,1,1,1,,1,1,1,5.4,60,2175
18.02.2018 18:00,1,1,1,1,,,78,55,7.2,3.6,,1,1,1,,1,1,1,5.3,59,2180
18.02.2018 20:00,1,1,1,1,,,78,55,7.2,3.1,,1,1,1,,1,1,1,5.3,59,2400
18.02.2018 22:00,1,1,1,1,,,78,54,7.2,3.2,,1,1,1,,1,1,1,5.3,59,2376
19.02.2018 00:00,1,1,1,1,,,77,55,7.2,3.5,,1,1,1,,1,1,1,5.3,59,2294
19.02.2018 02:00,1,1,1,1,,,77,57,7.2,3.5,,1,1,1,,1,1,1,5.4,61,2162
19.02.2018 04:00,1,1,1,1,,,77,57,7.2,3.4,,1,1,1,,1,1,1,5.3,61,2201
19.02.2018 06:00,1,1,1,1,,,77,57,7.2,3.2,,1,1,1,,1,1,1,5.2,61,2298
19.02.2018 08:00,1,1,1,1,,,77,55,7.1,3.3,,1,1,1,,1,1,,5.4,59,2250
19.02.2018 10:00,1,1,1,1,,,77,56,7.2,3.1,,1,1,1,,1,1,,5.3,60,2150
19.02.2018 12:00,1,1,1,1,,,76,55,7.2,3.1,,1,1,1,,1,1,,5.3,60,2050
19.02.2018 14:00,1,1,1,1,,,76,55,7.3,3,,1,1,1,,1,1,,5.3,60,2030
19.02.2018 16:00,1,1,1,1,,,77,55,7.2,3.7,,1,1,1,,1,1,,5.3,59,2000
19.02.2018 18:00,1,1,1,1,,,77,55,7.2,3.6,,1,1,1,,1,1,,5.3,59,2100
19.02.2018 20:00,1,1,1,1,,,78,55,7.2,3.3,,1,1,1,,1,1,,5.3,59,2235
19.02.2018 22:00,1,1,1,1,,,77,54,7.2,3.2,,1,1,1,,1,1,1,5.3,58,2360
20.02.2018 00:00,1,1,1,1,,,78,56,7.1,3,,1,1,1,,1,1,1,5.4,60,2400
20.02.2018 02:00,1,1,1,1,,,78,58,7.2,3.6,,1,1,1,,1,1,1,5.3,61,2310
20.02.2018 04:00,1,1,1,1,,,78,58,7.2,3.6,,1,1,1,,1,1,1,5.4,62,2300
20.02.2018 06:00,1,1,1,1,,,78,58,7.1,3,,1,1,1,,1,1,1,5.3,62,2450
20.02.2018 08:00,1,1,1,1,,,77,57,7.2,3.4,,1,1,1,,1,1,1,5.3,60,2402
20.02.2018 10:00,1,1,1,1,,,78,57,7.1,3.7,,1,1,1,,1,1,1,5.3,60,2480
20.02.2018 12:00,1,1,1,1,,,78,57,7.1,3.1,,1,1,1,,1,1,1,5.3,60,2389
20.02.2018 14:00,1,1,1,1,,,79,57,7.1,3.1,,1,1,1,,1,1,1,5.3,60,2330
20.02.2018 16:00,1,1,1,1,,,79,57,7.1,3.1,,1,1,1,,1,1,1,5.3,60,2220
20.02.2018 18:00,1,1,1,1,,,80,56,7.1,3.1,,1,1,1,,1,1,1,5.3,60,2591
20.02.2018 20:00,1,1,1,1,,,80,57,7.2,3.4,,1,1,1,,1,,1,5.3,60,2500
20.02.2018 22:00,1,1,1,1,,,81,56,7.1,3.6,,1,1,1,,1,,1,5.3,61,2450
21.02.2018 00:00,1,1,1,1,,,81,60,7.1,3.3,,1,1,1,,1,,1,5.3,62,2500
21.02.2018 02:00,1,1,1,1,,,81,60,7.2,3.6,,1,1,1,,1,,1,5.3,63,2550
21.02.2018 04:00,1,1,1,1,,,81,60,7.1,3.6,,1,1,1,,1,,1,5.3,63,2550
21.02.2018 06:00,1,1,1,1,,,82,60,7.1,3.7,,1,1,1,,1,,1,5.3,64,2600
21.02.2018 08:00,1,1,1,1,,1,83,59,7,3.3,,1,1,1,,1,1,1,5.4,63,2639
21.02.2018 10:00,1,1,1,1,,1,83,60,7.1,3,,1,1,1,,1,1,1,5.3,64,2681
21.02.2018 12:00,1,1,1,1,,1,83,60,7.1,3.3,,1,1,1,,1,1,1,5.3,65,2493
21.02.2018 14:00,1,1,1,1,,1,83,60,7.2,3.2,,1,1,1,,1,1,1,5.3,65,2445
21.02.2018 16:00,1,1,1,1,,1,82,60,7.2,3,,1,1,1,,1,1,1,5.3,65,2488
21.02.2018 18:00,1,1,1,1,,1,83,60,7.2,3.2,,1,1,1,,1,1,1,5.3,65,2524
21.02.2018 20:00,1,1,1,1,,1,83,60,7.1,3,,1,1,1,,1,1,1,5.3,64,2595
21.02.2018 22:00,1,1,1,1,,,84,58,7.2,3.7,,1,1,1,,1,1,1,5.3,64,2540
22.02.2018 00:00,1,1,1,1,,,85,60,7.1,3.1,,1,1,1,,1,1,1,5.3,65,2426
22.02.2018 02:00,1,1,1,1,,,85,61,7.2,3.8,,1,1,1,,1,1,1,5.3,65,2334
22.02.2018 04:00,1,1,1,1,,,85,62,7.2,3.8,,1,1,1,,1,1,1,5.1,65,2331
22.02.2018 06:00,1,1,1,1,,,85,62,7.2,3.1,,1,1,1,,1,1,1,5.1,65,2535
22.02.2018 08:00,1,1,1,1,,1,85,61,7.1,3.5,,1,1,1,,1,1,1,5.3,66,2470
22.02.2018 10:00,1,1,1,1,,1,82,61,7.2,3,,1,1,1,,1,1,1,5.3,66,2600
22.02.2018 12:00,1,1,1,1,,1,81,61,7.2,3.1,,1,1,1,,1,1,1,5.3,65,2580
22.02.2018 14:00,1,1,1,1,,1,81,60,7.1,3,,1,1,1,,1,1,1,5.3,64,2600
22.02.2018 16:00,1,1,1,1,,1,80,60,7.2,3.4,,1,1,1,,1,1,1,5.3,64,2500
22.02.2018 18:00,1,1,1,1,,1,81,60,7.1,3,,1,1,1,,1,1,1,5.3,64,2610
22.02.2018 20:00,1,1,1,1,,1,82,59,7.2,3.7,,1,1,1,,1,1,1,5.4,63,2599
22.02.2018 22:00,1,1,1,1,,1,84,58,7.2,3.6,,1,1,1,,1,1,1,5.3,63,2523
23.02.2018 00:00,1,1,1,1,,1,86,60,7.2,3.6,,1,1,1,,1,1,1,5.2,65,2540
23.02.2018 02:00,1,1,1,1,,1,88,63,7.3,3.8,,1,1,1,,1,1,1,5.2,67,2476
23.02.2018 04:00,1,1,1,1,,1,90,65,7.2,3.8,,1,1,1,,1,1,1,5.3,69,2495
23.02.2018 06:00,1,1,1,1,,1,91,66,7.3,3.8,,1,1,1,,1,1,1,5.4,70,2431
23.02.2018 08:00,1,1,1,1,,1,90,65,7.2,3.2,,1,1,1,,1,1,1,5.3,70,2570
23.02.2018 10:00,1,1,1,1,,1,90,64,7.3,3,,1,1,1,,1,1,1,5.3,70,2500
23.02.2018 12:00,1,1,1,1,,1,88,62,7.3,3,,1,1,1,,1,1,1,5.4,69,2100
23.02.2018 14:00,1,1,1,1,,1,87,60,7.3,3.2,,1,1,1,,1,1,1,5.4,66,2200
23.02.2018 16:00,1,1,1,1,,1,87,59,7.4,3.6,,1,1,1,,1,1,1,5.3,66,2000
23.02.2018 18:00,1,1,1,1,,1,85,60,7.2,3,,1,1,1,,1,1,1,5.3,66,2400
23.02.2018 20:00,1,1,1,1,,1,85,61,7.2,3.2,,1,1,1,,1,1,1,5.3,66,2545
23.02.2018 22:00,1,1,1,1,,1,85,61,7.3,3.4,,1,1,1,,1,1,1,5.3,65,2575
24.02.2018 00:00,1,1,1,1,,1,85,61,7.3,3.4,,1,1,1,,1,1,1,5.3,66,2520
24.02.2018 02:00,1,1,1,1,,1,84,62,7.2,3,,1,1,1,,1,1,1,5.3,67,2550
24.02.2018 04:00,1,1,1,1,,1,84,63,7.2,3.2,,1,1,1,,1,1,1,5.3,67,2650
24.02.2018 06:00,1,1,1,1,,1,85,63,7.3,3.5,,1,1,1,,1,1,1,5.3,67,2590
24.02.2018 08:00,1,1,1,1,,,85,63,7.1,3,,1,1,1,,1,1,1,5.3,67,2697
24.02.2018 10:00,1,1,1,1,,,84,61,7.2,3,,1,1,1,,1,1,1,5.3,64,2672
24.02.2018 12:00,1,1,1,1,,,84,61,7.2,3,,1,1,1,,1,1,1,5.3,60,2500
24.02.2018 14:00,1,1,1,1,,,85,60,7.2,3,,1,1,1,,1,1,1,5.2,60,2378
24.02.2018 16:00,1,1,1,1,,,85,60,7.3,3,,1,1,1,,1,1,1,5.3,60,2349
24.02.2018 18:00,1,1,1,1,,,85,60,7.3,3,,1,1,1,,1,1,1,5.3,60,2393
24.02.2018 20:00,1,1,1,1,,1,85,60,7.3,3,,1,1,1,,1,1,1,5.3,65,2550
24.02.2018 22:00,1,1,1,1,,1,85,60,7.2,3.3,,1,1,1,,1,1,1,5.3,65,2550
25.02.2018 00:00,1,1,1,1,,1,85,61,7.2,3.2,,1,1,1,,1,1,1,5.3,66,2650
25.02.2018 02:00,1,1,1,1,,1,86,62,7.2,3.5,,1,1,1,,1,1,1,5.4,66,2600
25.02.2018 04:00,1,1,1,1,,1,88,63,7.2,3.6,,1,1,1,,1,1,1,5.3,67,2580
25.02.2018 06:00,1,1,1,1,,1,90,65,7.2,3.7,,1,1,1,,1,1,1,5.3,70,2500
25.02.2018 08:00,1,1,1,1,,1,91,66,7.2,3.4,,1,1,1,,1,1,1,5.3,71,2615
25.02.2018 10:00,1,1,1,1,,1,89,65,7.2,3.1,,1,1,1,,1,1,1,5.2,70,2632
25.02.2018 12:00,1,1,1,1,,1,88,63,7.2,3,,1,1,1,,1,1,1,5.3,69,2504
25.02.2018 14:00,1,1,1,1,,1,88,62,7.3,3.5,,1,1,1,,1,1,1,5,68,2415
25.02.2018 16:00,1,1,1,1,,1,87,63,7.2,3,,1,1,1,,1,1,1,5.3,68,2607
25.02.2018 18:00,1,1,1,1,,1,87,62,7.3,3.6,,1,1,1,,1,1,1,5.4,67,2494
25.02.2018 20:00,1,1,1,1,,1,87,61,7.2,3.3,,1,1,1,,1,1,1,5.4,67,2695
25.02.2018 22:00,1,1,1,1,,,88,61,7.2,3.8,,1,1,1,,1,1,1,5.4,67,2593
26.02.2018 00:00,1,1,1,1,,,92,64,7.2,3.7,,1,1,1,,1,1,1,5,67,2518
26.02.2018 02:00,1,1,1,1,,,92,65,7.2,3.5,,1,1,1,,1,1,1,5.3,72,2680
26.02.2018 04:00,1,1,1,1,,,92,66,7.2,3,,1,1,1,,1,1,1,5.3,72,2686
26.02.2018 06:00,1,1,1,1,,,92,67,7.2,3,,1,1,1,,1,1,1,5.3,72,2686
26.02.2018 08:00,1,1,1,1,1,1,92,65,7.2,3.3,,1,1,1,,1,1,1,5.3,70,2640
26.02.2018 10:00,1,1,1,1,1,1,92,66,7.2,3,,1,1,1,,1,1,1,5.3,71,2690
26.02.2018 12:00,1,1,1,1,1,1,88,66,7.2,3,,1,1,1,,1,1,1,5.3,70,2630
26.02.2018 14:00,1,1,1,1,1,1,87,64,7.2,3.1,,1,1,1,,1,1,1,5.3,69,2600
26.02.2018 16:00,1,1,1,1,1,1,87,64,7.2,3,,1,1,1,,1,1,1,5.3,69,2620
26.02.2018 18:00,1,1,1,1,1,1,88,64,7.2,3.3,,1,1,1,,1,1,1,5.3,68,2610
26.02.2018 20:00,1,1,1,1,1,1,89,63,7.2,3.3,,1,1,1,,1,1,1,5.2,68,2685
26.02.2018 22:00,1,1,1,1,1,1,89,62,7.2,3.4,,1,1,1,,1,1,1,5.3,67,2637
27.02.2018 00:00,1,1,1,1,1,1,91,64,7.2,3.5,,1,1,1,,1,1,1,5.4,69,2539
27.02.2018 02:00,1,1,1,1,1,1,93,66,7.2,3.7,,1,1,1,,1,1,1,5.3,71,2534
27.02.2018 04:00,1,1,1,1,1,1,94,68,7.3,3.2,,1,1,1,,1,1,1,5.3,73,2673
27.02.2018 06:00,1,1,1,1,1,1,96,68,7.3,3.8,,1,1,1,,1,1,1,5.3,74,2532
27.02.2018 08:00,1,1,1,1,1,1,94,66,7.2,3.5,,1,1,1,,1,1,1,5.3,72,2700
27.02.2018 10:00,1,1,1,1,1,1,94,66,7.1,3.1,,1,1,1,,1,1,1,5.3,72,2570
27.02.2018 12:00,1,1,1,1,1,1,93,66,7.1,3,,1,1,1,,1,1,1,5.3,72,2500
27.02.2018 14:00,1,1,1,1,1,1,90,66,7.2,2.9,,1,1,1,,1,1,1,5.3,72,2400
27.02.2018 16:00,1,1,1,1,1,1,88,64,7.1,2.9,,1,1,1,,1,1,1,5.4,69,2520
27.02.2018 18:00,1,1,1,1,1,1,90,63,7.1,3.5,,1,1,1,,1,1,1,5.3,68,2470
27.02.2018 20:00,1,1,1,1,1,1,90,63,7.1,3.3,,1,1,1,,1,1,1,5.3,68,2590
27.02.2018 22:00,1,1,1,1,1,1,90,62,7.1,3.2,,1,1,1,,1,1,1,5.3,68,2640
28.02.2018 00:00,1,1,1,1,1,1,92,64,7.2,3.6,,1,1,1,,1,1,1,5.3,69,2600
28.02.2018 02:00,1,1,1,1,1,1,94,66,7.3,3.2,,1,1,1,,1,1,1,5.3,72,2550
28.02.2018 04:00,1,1,1,1,1,1,95,68,7.2,3.6,,1,1,1,,1,1,1,5.3,73,2560
28.02.2018 06:00,1,1,1,1,1,1,95,68,7.2,3.4,,1,1,1,,1,1,1,5.3,73,2580
28.02.2018 08:00,1,1,1,1,1,1,95,67,7.2,3,,1,1,1,,1,1,1,5.3,72,2709
28.02.2018 10:00,1,1,1,1,1,1,95,67,7.2,3.3,,1,1,1,,1,1,1,5.3,73,2731
28.02.2018 12:00,1,1,1,1,1,1,94,67,7.2,3.1,,1,1,1,,1,1,1,5.3,72,2564
28.02.2018 14:00,1,1,1,1,1,1,93,66,7.2,3.1,,1,1,1,,1,1,1,5.3,73,2520
28.02.2018 16:00,1,1,1,1,,,93,66,7.2,3.1,,1,1,1,,1,1,1,5.3,73,2500
28.02.2018 18:00,1,1,1,1,1,1,93,65,7.2,3,,1,1,1,,1,1,1,5.3,73,2500
28.02.2018 20:00,1,1,1,1,1,1,92,64,7.2,3,,1,1,1,,1,1,1,5.4,70,2500
28.02.2018 22:00,1,1,1,1,1,1,91,63,7.2,3,,1,1,1,,1,1,1,5.4,68,2600
01.03.2018 00:00,1,1,1,1,1,1,91,64,7.2,3.4,,1,1,1,,1,1,1,5.3,69,2560
01.03.2018 02:00,1,1,1,1,1,1,90,64,7.2,3.2,,1,1,1,,1,1,1,5.3,69,2600
01.03.2018 04:00,1,1,1,1,1,1,90,64,7.2,3.1,,1,1,1,,1,1,1,5.3,69,2610
01.03.2018 06:00,1,1,1,1,1,1,91,65,7.2,3.1,,1,1,1,,1,1,1,5.3,70,2730
01.03.2018 08:00,1,1,1,1,1,1,91,64,7.2,3.7,,1,1,1,,1,1,1,5.1,69,2661
01.03.2018 10:00,1,1,1,1,1,1,90,65,7.2,3,,1,1,1,,1,1,1,5.3,69,2645
01.03.2018 12:00,1,1,1,1,1,1,87,64,7.2,3,,1,1,1,,1,1,1,5.3,68,2561
01.03.2018 14:00,1,1,1,1,1,1,86,63,7.2,3.1,,1,1,1,,1,1,1,5.3,68,2449
01.03.2018 16:00,1,1,1,1,1,1,85,62,7.2,3.1,,1,1,1,,1,1,1,5.1,67,2371
